,uniq_id,product_name,main_category,tokenized_description,cleaned_description,nb_tokens,nb_char
701,14bc693d9b86c58696e5917045e9d4de,Sapatos Plain Single Duvet White,Home Furnishing,"['plain', 'duvet', 'white']",plain duvet white,3,17
702,1218fd9be42d45a81846db9f65a983bd,Jaipur Raga Lord Krishna Showpiece  -  14 cm,Home Decor Festive Needs,"['raga', 'lord', 'krishna', 'raga', 'lord', 'krishna']",raga lord krishna raga lord krishna,6,35
703,3f9f12fa8fc6d7ebef136040f179a201,Sapatos Plain Single Dohar Fushia,Home Furnishing,"['plain', 'brown', 'add', 'spunk', 'decor', 'designed', 'utmost', 'comfort', 'quilt', 'look', 'forward', 'crash', 'bed', 'add', 'spunk', 'decor', 'designed', 'utmost', 'comfort', 'quilt', 'look', 'forward', 'crash', 'bed']",plain brown add spunk decor designed utmost comfort quilt look forward crash bed add spunk decor designed utmost comfort quilt look forward crash bed,24,149
704,7915f1c0703450d4b1446c06066d9a59,"Home Originals Abstract, Abstract Double Blanket Multicolor",Home Furnishing,"['abstract', 'abstract', 'blanket']",abstract abstract blanket,3,25
705,595f508cdfbfa162d0fe7b97cc99ef42,RajasthaniKart Floral Double Quilts & Comforters Multicolor,Home Furnishing,"['floral', 'quilt']",floral quilt,2,12
707,ff24511994fc459d04145231c8876d6c,"Home Originals Polka, Abstract Double Blanket Multicolor",Home Furnishing,"['polka', 'abstract', 'blanket']",polka abstract blanket,3,22
708,ce9207944cedeaa82e4ea6269586af2a,Indigocart Plain Double Dohar Grey,Home Furnishing,"['plain', 'grey']",plain grey,2,10
709,dbca6ab4ebf827884073e2890388b744,U & ME Cotton Plastic Diaper Reuseable Pad Small -Blue,Baby Care,"['plastic', 'diaper', 'pad', 'small', 'blue', 'plastic', 'diaper', 'name', 'tell', 'one', 'fabric', 'plastic', 'pad', 'make', 'feel', 'child', 'month', 'hand', 'plastic', 'diaper', 'name', 'tell', 'one', 'fabric', 'plastic', 'pad', 'make', 'feel', 'child', 'month', 'hand']",plastic diaper pad small blue plastic diaper name tell one fabric plastic pad make feel child month hand plastic diaper name tell one fabric plastic pad make feel child month hand,31,179
711,28401ff0dbc191d34c2f1103e78e082a,Frabjous Floral Single Quilts & Comforters Multicolor,Home Furnishing,"['floral', 'quilt', 'lightweight', 'blanket', 'used', 'cold', 'winter', 'night', 'side', 'delay', 'lightweight', 'blanket', 'used', 'cold', 'winter', 'night', 'side', 'delay']",floral quilt lightweight blanket used cold winter night side delay lightweight blanket used cold winter night side delay,18,120
713,841b14271aa4c29f291f600c9556145c,"Home Originals Abstract, Geometric Double Blanket Multicolor",Home Furnishing,"['abstract', 'geometric', 'blanket']",abstract geometric blanket,3,26
714,6acca991d2353781779b866e4f96edd9,"Home Originals Abstract, Checkered Double Blanket Multicolor",Home Furnishing,"['abstract', 'blanket']",abstract blanket,2,16
715,d68b774e9529a4b94a5c6c8943a1b8b3,Pioneer Pragati Floral Single Duvet Orange,Home Furnishing,"['pioneer', 'floral', 'duvet', 'duvet', 'world', 'famous', 'jaipuri', 'pure', 'bed', 'gold', 'print', 'cover', 'layer', 'high', 'grade', 'flannel', 'sheet', 'two', 'layer', 'fabric', 'weight', 'envelop', 'fold', 'drift', 'exotic', 'land', 'within', 'fold', 'soft', 'sleep', 'sweet', 'deep', 'whether', 'spend', 'night', 'warm', 'slumber', 'afternoon', 'siesta', 'item', 'bed', 'cloth', 'gold', 'print', 'floral', 'quilt', 'filling', 'high', 'grade', 'flannel', 'sheet', 'fabric', 'item', 'fine', 'pattern', 'tone', 'may', 'shown', 'would', 'return', 'question', 'return', 'satisfied', 'pioneer', 'world', 'famous', 'jaipuri', 'pure', 'bed', 'gold', 'print', 'cover', 'layer', 'high', 'grade', 'flannel', 'sheet', 'two', 'layer', 'fabric', 'weight', 'envelop', 'fold', 'drift', 'exotic', 'land', 'within', 'fold', 'soft', 'sleep', 'sweet', 'deep', 'whether', 'spend', 'night', 'warm', 'slumber', 'afternoon', 'siesta', 'item', 'bed', 'cloth', 'gold', 'print', 'floral', 'quilt', 'filling', 'high', 'grade', 'flannel', 'sheet', 'fabric', 'item', 'fine', 'pattern', 'tone', 'may', 'shown', 'would', 'return', 'question', 'return', 'satisfied', 'pioneer']",pioneer floral duvet duvet world famous jaipuri pure bed gold print cover layer high grade flannel sheet two layer fabric weight envelop fold drift exotic land within fold soft sleep sweet deep whether spend night warm slumber afternoon siesta item bed cloth gold print floral quilt filling high grade flannel sheet fabric item fine pattern tone may shown would return question return satisfied pioneer world famous jaipuri pure bed gold print cover layer high grade flannel sheet two layer fabric weight envelop fold drift exotic land within fold soft sleep sweet deep whether spend night warm slumber afternoon siesta item bed cloth gold print floral quilt filling high grade flannel sheet fabric item fine pattern tone may shown would return question return satisfied pioneer,124,778
716,83b7c331ebdd018bea7cecb6171eda96,"Home Originals Geometric, Striped Double Blanket Multicolor",Home Furnishing,"['geometric', 'blanket']",geometric blanket,2,17
717,a371cfcae8c6ec3b82ae37a83a8ae9b9,Sapatos Plain Single Duvet Blue,Home Furnishing,"['plain', 'duvet', 'blue', 'brown', 'duvet', 'add', 'spunk', 'decor', 'designed', 'duvet', 'utmost', 'comfort', 'quilt', 'look', 'forward', 'crash', 'bed', 'add', 'spunk', 'decor', 'designed', 'duvet', 'utmost', 'comfort', 'quilt', 'look', 'forward', 'crash', 'bed']",plain duvet blue brown duvet add spunk decor designed duvet utmost comfort quilt look forward crash bed add spunk decor designed duvet utmost comfort quilt look forward crash bed,29,178
718,b33d82c619bf88c3e3bb8f53beab0c4b,Home Originals Abstract Double Quilts & Comforters Multicolor,Home Furnishing,"['abstract', 'quilt']",abstract quilt,2,14
719,3dfdf277bccb74532c0387adfed2897d,Pompom Sweethearts Velcro U Shape Nappy Set Of 5,Baby Care,['shape'],shape,1,5
720,5cd3d274d71e1e0d6bf075421461b2d5,Sapatos Geometric Single Duvet Purple & Pink,Home Furnishing,"['geometric', 'duvet', 'pink', 'duvet', 'add', 'spunk', 'decor', 'designed', 'duvet', 'utmost', 'comfort', 'duvet', 'look', 'forward', 'crash', 'bed', 'add', 'spunk', 'decor', 'designed', 'duvet', 'utmost', 'comfort', 'duvet', 'look', 'forward', 'crash', 'bed']",geometric duvet pink duvet add spunk decor designed duvet utmost comfort duvet look forward crash bed add spunk decor designed duvet utmost comfort duvet look forward crash bed,28,176
721,52a8d66e466da645e413d2cecc294bd9,SPANGLE Floral King Blanket CC0070001,Home Furnishing,"['floral', 'king', 'blanket', 'mink', 'blanket', 'blanket', 'bag', 'soft', 'mink', 'blanket', 'made', 'yarn', 'keep', 'warm', 'soft', 'mink', 'blanket', 'made', 'yarn', 'keep', 'warm']",floral king blanket mink blanket blanket bag soft mink blanket made yarn keep warm soft mink blanket made yarn keep warm,21,120
722,7091af252a785131c5a124fb90705fda,Sapatos Plain Single Duvet Red,Home Furnishing,"['plain', 'duvet', 'red', 'duvet', 'add', 'spunk', 'decor', 'designed', 'duvet', 'utmost', 'comfort', 'duvet', 'look', 'forward', 'crash', 'bed', 'add', 'spunk', 'decor', 'designed', 'duvet', 'utmost', 'comfort', 'duvet', 'look', 'forward', 'crash', 'bed']",plain duvet red duvet add spunk decor designed duvet utmost comfort duvet look forward crash bed add spunk decor designed duvet utmost comfort duvet look forward crash bed,28,171
723,7c785e9e26092c0b6ed038085e90d89d,House This Yellow 150 cm Table Runner,Home Furnishing,"['yellow', 'runner']",yellow runner,2,13
724,00cbbc837d340fa163d11e169fbdb952,Flazee Home Trends Beige 144.78 cm Table Runner,Home Furnishing,"['trend', 'runner']",trend runner,2,12
725,282102897daa1c2513cf76837a8d5a4c,Craftartz Buddha Brass Idol Dhyan Mudra Showpiece  -  14 cm,Home Decor Festive Needs,"['buddha', 'brass', 'idol', 'brass', 'gold', 'give', 'feel', 'brass', 'lord', 'buddha', 'god', 'hinduism', 'buddhism', 'lord', 'buddha', 'hindu', 'known', 'bring', 'buddha', 'mean', 'one', 'enlightened', 'one', 'buddha', 'used', 'first', 'era', 'made', 'yellow', 'brass', 'metal', 'make', 'vibrant', 'place', 'point', 'draw', 'inner', 'strength', 'puja', 'hindu', 'way', 'idol', 'fine', 'work', 'art', 'help', 'brass', 'buddha', 'used', 'would', 'make', 'item', 'give', 'feel', 'brass', 'lord', 'buddha', 'god', 'hinduism', 'buddhism', 'lord', 'buddha', 'hindu', 'known', 'bring', 'buddha', 'mean', 'one', 'enlightened', 'one', 'buddha', 'used', 'first', 'era', 'made', 'yellow', 'brass', 'metal', 'make', 'vibrant', 'place', 'point', 'draw', 'inner', 'strength', 'puja', 'hindu', 'way', 'idol', 'fine', 'work', 'art', 'help', 'brass', 'buddha', 'used', 'would', 'make', 'item']",buddha brass idol brass gold give feel brass lord buddha god hinduism buddhism lord buddha hindu known bring buddha mean one enlightened one buddha used first era made yellow brass metal make vibrant place point draw inner strength puja hindu way idol fine work art help brass buddha used would make item give feel brass lord buddha god hinduism buddhism lord buddha hindu known bring buddha mean one enlightened one buddha used first era made yellow brass metal make vibrant place point draw inner strength puja hindu way idol fine work art help brass buddha used would make item,99,580
726,eda00df2c5e1d006a8608e881bfcf300,HoA Baby Nappy Set of 6 - Plain Pure Cotton - Assorted,Baby Care,"['plain', 'pure', 'assorted']",plain pure assorted,3,19
727,fd75569f00649bda69d490d54e01378c,Gift Studios Ganesha Stone Showpiece  -  17.6 cm,Home Decor Festive Needs,"['studio', 'stone', 'studio', 'stone']",studio stone studio stone,4,25
728,cc2acb156df3202f172b280132ab459a,Dhrohar Red 72 cm Table Runner,Home Furnishing,"['red', 'runner']",red runner,2,10
729,984983d05e18e63d1a314e86cb362ae5,VRCT 196 inch Green Rice Lights,Home Decor Festive Needs,"['green', 'rice', 'bulb', 'bulb', 'led', 'green', 'rice', 'function', 'green', 'bulb', 'led', 'bulb', 'green', 'rice', 'adaptor']",green rice bulb bulb led green rice function green bulb led bulb green rice adaptor,15,83
730,cabeeb2c7f68a833964bf7329d360886,Foolzy Pack of 24 Lipsticks 84 g,Beauty and Personal Care,['lipstick'],lipstick,1,8
731,ed1a2a831475966a779524ba67ae2ac7,Tidy Green Cotton Kitchen Linen Set,Home Furnishing,"['green', 'kitchen', 'linen', 'code', 'style', 'code', 'glove', 'green', 'weight', 'fabric', 'content', 'hand', 'glove', 'pot', 'holder']",green kitchen linen code style code glove green weight fabric content hand glove pot holder,15,91
732,2bf95e5f8c4d7d0126de92e476d4fc8b,Sonpra Baby Boy's Bodysuit,Baby Care,"['romper', 'solid', 'stripe', 'five', 'kid', 'made', 'premium', 'soft', 'fabric', 'save', 'pie', 'avoid', 'kid', 'protect', 'kid', 'romper', 'solid', 'stripe', 'five', 'kid', 'made', 'premium', 'soft', 'fabric', 'save', 'pie', 'avoid', 'kid', 'protect', 'kid']",romper solid stripe five kid made premium soft fabric save pie avoid kid protect kid romper solid stripe five kid made premium soft fabric save pie avoid kid protect kid,30,169
733,470ff3c4e22d237f5a75ac07225e513e,Canon Toner Cartridge 416 Black,Computers,"['canon', 'toner', 'black']",canon toner black,3,17
734,f28dbe6996336f063e804f353d7de4ce,Radhika's World of Crafts Ganesha with Prabhavali Showpiece  -  19 cm,Home Decor Festive Needs,"['world', 'craft', 'brass', 'yellow', 'idol', 'lord', 'yet', 'balanced', 'like', 'correct', 'ratio', 'art', 'room', 'work', 'place', 'lord', 'symbol', 'take', 'made', 'brass', 'finish', 'master', 'craftsman', 'height', 'weight', 'gram', 'artifact', 'idol', 'lord', 'yet', 'balanced', 'like', 'correct', 'ratio', 'art', 'room', 'work', 'place', 'lord', 'symbol', 'take', 'made', 'brass', 'finish', 'master', 'craftsman', 'height', 'weight', 'gram', 'artifact']",world craft brass yellow idol lord yet balanced like correct ratio art room work place lord symbol take made brass finish master craftsman height weight gram artifact idol lord yet balanced like correct ratio art room work place lord symbol take made brass finish master craftsman height weight gram artifact,50,308
735,aa82b75da7579007963e53b6f818281b,AntiqueShop ABKL_GRN_GRN_GRN,Beauty and Personal Care,"['soft', 'rope', 'loop', 'long', 'lasting', 'great', 'liquid', 'soap', 'soft', 'warm', 'shower', 'new', 'nylon', 'shower', 'bath', 'puff', 'loofah', 'scrubber', 'reach', 'made', 'soft', 'mesh', 'away', 'dead', 'soft', 'rope', 'loop', 'long', 'lasting', 'great', 'liquid', 'soap', 'soft', 'warm', 'shower', 'search', 'note', 'colour', 'received', 'may', 'depend', 'upon', 'stock', 'back', 'loofah', 'loofah', 'trait', 'nylon', 'medium', 'trait', 'great', 'liquid', 'soap']",soft rope loop long lasting great liquid soap soft warm shower new nylon shower bath puff loofah scrubber reach made soft mesh away dead soft rope loop long lasting great liquid soap soft warm shower search note colour received may depend upon stock back loofah loofah trait nylon medium trait great liquid soap,53,311
736,e33795f66b2a42ac56095ae704ab25b6,AntiqueShop ABKL_PL_PNK_PNK,Beauty and Personal Care,"['soft', 'rope', 'loop', 'long', 'lasting', 'great', 'liquid', 'soap', 'soft', 'warm', 'shower', 'new', 'nylon', 'shower', 'bath', 'puff', 'loofah', 'scrubber', 'reach', 'made', 'soft', 'mesh', 'away', 'dead', 'soft', 'rope', 'loop', 'long', 'lasting', 'great', 'liquid', 'soap', 'soft', 'warm', 'shower', 'search', 'note', 'colour', 'received', 'may', 'depend', 'upon', 'stock', 'back', 'loofah', 'loofah', 'trait', 'nylon', 'medium', 'trait', 'great', 'liquid', 'soap']",soft rope loop long lasting great liquid soap soft warm shower new nylon shower bath puff loofah scrubber reach made soft mesh away dead soft rope loop long lasting great liquid soap soft warm shower search note colour received may depend upon stock back loofah loofah trait nylon medium trait great liquid soap,53,311
737,1dbe1f3ba28460dffef4a1d664549621,AntiqueShop ABKL_PL_PL_PNK,Beauty and Personal Care,"['soft', 'rope', 'loop', 'long', 'lasting', 'great', 'liquid', 'soap', 'soft', 'warm', 'shower', 'new', 'nylon', 'shower', 'bath', 'puff', 'loofah', 'scrubber', 'reach', 'made', 'soft', 'mesh', 'away', 'dead', 'soft', 'rope', 'loop', 'long', 'lasting', 'great', 'liquid', 'soap', 'soft', 'warm', 'shower', 'search', 'note', 'colour', 'received', 'may', 'depend', 'upon', 'stock', 'back', 'loofah', 'loofah', 'trait', 'nylon', 'medium', 'trait', 'great', 'liquid', 'soap']",soft rope loop long lasting great liquid soap soft warm shower new nylon shower bath puff loofah scrubber reach made soft mesh away dead soft rope loop long lasting great liquid soap soft warm shower search note colour received may depend upon stock back loofah loofah trait nylon medium trait great liquid soap,53,311
738,5fdb912462da9891e5b21c677ceb15e4,brass gift center Showpiece  -  48 cm,Home Decor Festive Needs,"['brass', 'center', 'brass', 'height', 'weight', 'brass', 'center', 'brass', 'brass', 'center', 'human', 'brass', 'weight', 'height', 'depth', 'one']",brass center brass height weight brass center brass brass center human brass weight height depth one,16,100
739,52877a6306aef18af67ab54c8233c931,Buyer's Beach BB349,Kitchen Dining,"['buyer', 'beach', 'brown', 'stylish', 'every', 'compliment', 'buyer', 'beach', 'brown', 'buyer', 'beach', 'tea', 'safe', 'brown']",buyer beach brown stylish every compliment buyer beach brown buyer beach tea safe brown,14,87
740,fd53c8ed19e77c3e65d767e6aee5fad7,Pindia Apple Macbook Pro 13 13.3 Inch Mb990hn/A & Mb990ll/A USB Yellow Anti-dust Plug,Computers,"['pro', 'yellow', 'anti', 'dust', 'plug', 'pro', 'yellow', 'anti', 'dust', 'plug']",pro yellow anti dust plug pro yellow anti dust plug,10,51
741,62cbea6012792cdbe5ff7cac2a6b76d0,Fogg Fashion Store 3003-PK Modish Analog Watch  - For Women,Watches,"['fashion', 'store', 'modish', 'analog', 'watch', 'fashion', 'store', 'modish', 'analog', 'watch', 'india', 'great', 'discount']",fashion store modish analog watch fashion store modish analog watch india great discount,13,88
742,a97b85d31d715c65b2970c4177eb0fda,Nutcase Sticker Wrap Design - North 800 ml Bottle,Kitchen Dining,"['sticker', 'wrap', 'north', 'reflect', 'style', 'aluminium', 'come', 'harness', 'hook', 'waterproof', 'sticker', 'wrap', 'fresh', 'reflect', 'style', 'aluminium', 'come', 'harness', 'hook', 'waterproof', 'sticker', 'wrap', 'fresh']",sticker wrap north reflect style aluminium come harness hook waterproof sticker wrap fresh reflect style aluminium come harness hook waterproof sticker wrap fresh,23,162
